created_at,uri,cid,text,handle,did,replies,likes,reposts,quotes,hashtags,mentions,links,is_reply,reply_to,query,text_clean,bio,user_type
2025-10-31 15:25:40+00:00,at://did:plc:5rqjohcfgjelyydttn6ueyd7/app.bsky.feed.post/3m4irxat7hs2e,bafyreibngpbvcxaxezey36a5fn2oxud7rqse6jqs2giqsc4uoq7aeop4qm,"This Halloween, our team is brewing up hauntingly accurate language solutions to help your message come alive in every language! 👻✨

📩 contact@commsmultilingual.com

#Halloween #LanguageSolutions #TranslationServices #Localization #LanguageExperts #Translation #AI #HumanTranslation",commsmulti.bsky.social,did:plc:5rqjohcfgjelyydttn6ueyd7,0.0,1.0,0.0,0.0,"['Halloween', 'LanguageSolutions', 'TranslationServices', 'Localization', 'LanguageExperts', 'Translation', 'AI', 'HumanTranslation']",[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,#HumanTranslation,"This Halloween, our team is brewing up hauntingly accurate language solutions to help your message come alive in every language! 👻✨ 📩 contact@commsmultilingual.com #Halloween #LanguageSolutions #TranslationServices #Localization #LanguageExperts #Translation #AI #HumanTranslation",,general
2025-11-11 02:52:59+00:00,at://did:plc:j34rqwhi67qlvpcl5cjyaa7v/app.bsky.feed.post/3m5d4zi2dhs24,bafyreialey2ywwkdtezxxux7yhkquephywxlqz5s76izui7plcpym5o2c4,"The small African press, writers, and translators we are funding have a very cool plan for these two books you're making happen. But we need to close up the funding on this second book. Can you help? Last stretch! #AfricanTranslationProject #AfricanLiterature #HumanTranslation",edebell.com,did:plc:j34rqwhi67qlvpcl5cjyaa7v,1.0,8.0,6.0,4.0,"['AfricanTranslationProject', 'AfricanLiterature', 'HumanTranslation']",[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,#HumanTranslation,"The small African press, writers, and translators we are funding have a very cool plan for these two books you're making happen. But we need to close up the funding on this second book. Can you help? Last stretch! #AfricanTranslationProject #AfricanLiterature #HumanTranslation","Fantasy author. Editor @AtthisArts.com. Vegan. Mama. Queer. Michigander. Mentally disabled. Blue Ajah. Hasty Ent. Quests in heals. Shkode-kwe. Aήττητη. she/her or e/em. Emily or E. 🧄.

Speak plainly and stand together.",general
2025-11-13 03:38:55+00:00,at://did:plc:j34rqwhi67qlvpcl5cjyaa7v/app.bsky.feed.post/3m5iajh2yd22d,bafyreigirxng45suvi3qjvuirqcvkthf473tx2lxoy3rznrkzubfe2yfza,"The small African press, writers, and translators we are funding have a very cool plan for these two books you're making happen. But we need to close up the funding on this second book. Can you help? Last stretch! #AfricanTranslationProject #AfricanLiterature #HumanTranslation",edebell.com,did:plc:j34rqwhi67qlvpcl5cjyaa7v,0.0,10.0,9.0,2.0,"['AfricanTranslationProject', 'AfricanLiterature', 'HumanTranslation']",[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,#HumanTranslation,"The small African press, writers, and translators we are funding have a very cool plan for these two books you're making happen. But we need to close up the funding on this second book. Can you help? Last stretch! #AfricanTranslationProject #AfricanLiterature #HumanTranslation","Fantasy author. Editor @AtthisArts.com. Vegan. Mama. Queer. Michigander. Mentally disabled. Blue Ajah. Hasty Ent. Quests in heals. Shkode-kwe. Aήττητη. she/her or e/em. Emily or E. 🧄.

Speak plainly and stand together.",general
2025-12-24 19:56:49+00:00,at://did:plc:flgij2zbxml2w27die4joo43/app.bsky.feed.post/3mar2btn4as2f,bafyreid2fo6agp5p6b45neyzadz7breu35htguymyp4anblpxbxncqz62i,"Just in time for the holidays, the November-December Issue of The ATA Chronicle is now available at www.ata-chronicle.online! 
.
.
.
#Translation #Interpreting #Ai #Certification #Medical #Translators #Spanish #Language #HumanTranslation #SimultaneousInterpreting #xl8 #1nt #atanet",atanet.org,did:plc:flgij2zbxml2w27die4joo43,0.0,0.0,0.0,0.0,"['Translation', 'Interpreting', 'Ai', 'Certification', 'Medical', 'Translators', 'Spanish', 'Language', 'HumanTranslation', 'SimultaneousInterpreting', 'xl8', '1nt', 'atanet']",[],['https://www.ata-chronicle.online/'],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,#HumanTranslation,"Just in time for the holidays, the November-December Issue of The ATA Chronicle is now available at www.ata-chronicle.online! . . . #Translation #Interpreting #Ai #Certification #Medical #Translators #Spanish #Language #HumanTranslation #SimultaneousInterpreting #xl8 #1nt #atanet",,general
2026-01-07 14:15:36+00:00,at://did:plc:jq43xuwu2utwduw4kvnviymz/app.bsky.feed.post/3mbtnqkpf222e,bafyreiepz3x5fgzryitb6duh6jgyf4vagucqxw55f5gb3rixu7pu24qwb4,"Muy agradecida a Anait Games por invitarnos a hablar de esta iniciativa, de la importancia de la traducción humana y del papel que representamos en el sector de los videojuegos. ❤️

#traduccionhumana #humantranslation #l10n #xl8",auroragrandal.bsky.social,did:plc:jq43xuwu2utwduw4kvnviymz,0.0,14.0,7.0,0.0,"['traduccionhumana', 'humantranslation', 'l10n', 'xl8']",[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,#HumanTranslation,"Muy agradecida a Anait Games por invitarnos a hablar de esta iniciativa, de la importancia de la traducción humana y del papel que representamos en el sector de los videojuegos. ❤️ #traduccionhumana #humantranslation #l10n #xl8",,general
2026-03-09 18:40:26+00:00,at://did:plc:okk3ekuuskpbsdvwyranrrlq/app.bsky.feed.post/3mgniycf3kc2z,bafyreidn4qukatg2zqihxtrxwyqegd6fplwxqfbvgdoq72ynnq2eksyncq,"Кто не курит и не пьёт, тот здоровеньким помрёт

Who doesn't drink and doesn't smoke, will die healthy without a stroke

#RussianProberbOfTheWeek #NoReason #HumanTranslation",radkat.fitzpat.com,did:plc:okk3ekuuskpbsdvwyranrrlq,1.0,0.0,0.0,0.0,"['RussianProberbOfTheWeek', 'NoReason', 'HumanTranslation']",[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,#HumanTranslation,"Кто не курит и не пьёт, тот здоровеньким помрёт Who doesn't drink and doesn't smoke, will die healthy without a stroke #RussianProberbOfTheWeek #NoReason #HumanTranslation",,general
2026-06-23 17:36:02+00:00,at://did:plc:43jb3imrfw6sucxal6hvsxur/app.bsky.feed.post/3moxwspxnxk2i,bafyreic3nibtpr5zw36jcijmzkywb2vjsexzknqliu3m74w77skl7oytfm,"“Draw something unfinished” made for some super creative interpretations! 

What would YOU draw?

Join hundreds of other real humans doodling together:
Doodl.app

#art #drawing #noai #madebyhumans #sketch #doodle #antiai",doodl-app.bsky.social,did:plc:43jb3imrfw6sucxal6hvsxur,0.0,2.0,0.0,0.0,"['art', 'drawing', 'noai', 'madebyhumans', 'sketch', 'doodle', 'antiai']",[],['https://Doodl.app'],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,#NoAI,“Draw something unfinished” made for some super creative interpretations! What would YOU draw? Join hundreds of other real humans doodling together: Doodl.app #art #drawing #noai #madebyhumans #sketch #doodle #antiai,,general
2026-01-04 13:40:57+00:00,at://did:plc:2m3ux7o3tpozapxfnnva4iv6/app.bsky.feed.post/3mbm2fueqgs22,bafyreihdwhzrg2thu5wvsjasnn43zmefq6dxwe5wwgds4wo5rnyzcco5ta,"Is AI the end of photography, or the moment that reminds us why human vision and lived experience still matter? As machines create images instantly, the real value of photography may return to intention, presence, and the act of truly seeing.

What do you think?

PS - no AI or post-editing for pic",ambabheg.bsky.social,did:plc:2m3ux7o3tpozapxfnnva4iv6,6.0,62.0,7.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""post-editing"" AI","Is AI the end of photography, or the moment that reminds us why human vision and lived experience still matter? As machines create images instantly, the real value of photography may return to intention, presence, and the act of truly seeing. What do you think? PS - no AI or post-editing for pic",,general
2026-01-05 21:26:12+00:00,at://did:plc:kfz5ilr2bvmdxw67xvlislak/app.bsky.feed.post/3mbpeurpqcuo2,bafyreidjerfeholwpem4gkp6xpsqjzaeoyphpgjett3zmkx6qchi53plui,"RE: https://oldbytes.space/@acn128/115844354823604700

Unbelievably bad. Was Tahoe designed by AI with no post-editing?",texttheater.mastodon.social.ap.brid.gy,did:plc:kfz5ilr2bvmdxw67xvlislak,0.0,0.0,0.0,0.0,[],[],['https://oldbytes.space/@acn128/115844354823604700'],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""post-editing"" AI",RE: Unbelievably bad. Was Tahoe designed by AI with no post-editing?,,general
2026-01-09 12:41:40+00:00,at://did:plc:imy5xkjhiqt45qyrkvzbkiuv/app.bsky.feed.post/3mbyjgicmrc2d,bafyreihiyyrijlhpbcmouymqq4lab2v7e7qh6eanp2kekxngwr7qdvhiau,"Rage against the AI machine? Perspectives and attitudes of Spanish scholars outside the language services sector towards neural machine translation, chatbots and post-editing, Cristina Toledo Báez, Luis Carlos Marín Navarro, GAMETRAPP project.

Tradumàtica Dossier - revistes.uab.cat/tradumatica/...",revtradumatica.bsky.social,did:plc:imy5xkjhiqt45qyrkvzbkiuv,1.0,1.0,0.0,0.0,[],[],['https://revistes.uab.cat/tradumatica/index'],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""post-editing"" AI","Rage against the AI machine? Perspectives and attitudes of Spanish scholars outside the language services sector towards neural machine translation, chatbots and post-editing, Cristina Toledo Báez, Luis Carlos Marín Navarro, GAMETRAPP project. Tradumàtica Dossier - revistes.uab.cat/tradumatica/...","Peer-reviewed journal published by the Universitat Autònoma de Barcelona, dedicated to translation technologies.
Diamond publishing (high-quality open access journal).
https://revistes.uab.cat/tradumatica/index",professional
2026-01-12 12:48:43+00:00,at://did:plc:bahbzkkvrjire246ozn7ztlm/app.bsky.feed.post/3mca37t5tps2g,bafyreibltjvkuak7z7pe7rzlz6hptxefh3orbb36rrewexumxtkodbvfxq,"🔥 New publication out! My HCAMT work is now published in Tradumàtica.

What if “better MT” didn’t only mean bigger models, but ""better human–AI interaction""?

We compare traditional vs interactive post-editing in a longitudinal study with 11 professional legal translators.

Link below.",brivaiglesias.bsky.social,did:plc:bahbzkkvrjire246ozn7ztlm,1.0,1.0,3.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""post-editing"" AI","🔥 New publication out! My HCAMT work is now published in Tradumàtica. What if “better MT” didn’t only mean bigger models, but ""better human–AI interaction""? We compare traditional vs interactive post-editing in a longitudinal study with 11 professional legal translators. Link below.",,general
2026-01-18 07:46:43+00:00,at://did:plc:xxdl5jr2s5xwhk5jgse635ip/app.bsky.feed.post/3mcon5de3z22d,bafyreiey57z5uxwnywtarbwdoq7hfpimfq5ahrpcybziihexjwpli3vwy4,"Getting blocked asking if they did anymore post editing (AI filter) and asking about the Gshade filters they used.. and not getting similar results at all. I was going to be quiet if they were honest.
But the block confirms my suspicions.
I have comparison, with circled errors. Should I post 'em?",cryptidrizzler.bsky.social,did:plc:xxdl5jr2s5xwhk5jgse635ip,1.0,9.0,1.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""post-editing"" AI","Getting blocked asking if they did anymore post editing (AI filter) and asking about the Gshade filters they used.. and not getting similar results at all. I was going to be quiet if they were honest. But the block confirms my suspicions. I have comparison, with circled errors. Should I post 'em?","Non-binary ✦ Pansexual ✦ Secondlife ✦ DJ ""Vex"" ✦ Creator",general
2026-01-20 09:58:31+00:00,at://did:plc:jj4rhwfxq452cow7ofouwyi5/app.bsky.feed.post/3mctvgtlgtk2j,bafyreidu7ftttijonauaik4udhahxh6so3mtxvncceadhtirrzk7mptk7i,"Forgot to mention the segments that are ""pre-validated"" by AI as requiring ""minimal editing"", which : 

- seem to have been picked randomly 

-actually need as much work as the others 

- are paid half the post editing rate

This LSP is working with some of the biggest brands in the world.",mistygaltees.bsky.social,did:plc:jj4rhwfxq452cow7ofouwyi5,1.0,6.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""post-editing"" AI","Forgot to mention the segments that are ""pre-validated"" by AI as requiring ""minimal editing"", which : - seem to have been picked randomly -actually need as much work as the others - are paid half the post editing rate This LSP is working with some of the biggest brands in the world.",Professional translator. Mammy of 2. Plant collector and food lover (usually getting too much of both). I skeet in French and English. I sometimes share paintings and drawings. She/her,professional
2026-02-05 13:34:53+00:00,at://did:plc:hslirr7h6d7livppaxty435b/app.bsky.feed.post/3me4iyiwaht27,bafyreif2xmizbxp5v75zuadhb3ord7mtm3gswdvujjjrmtibcvq7kismje,XTM International Unveils Innovative AI-Driven Post-Editing for Localization Automation #USA #London #AI-driven #XTM_International #Intelligent_Post-Editing,newsen.bsky.social,did:plc:hslirr7h6d7livppaxty435b,0.0,0.0,0.0,0.0,"['USA', 'London', 'AI-driven', 'XTM_International', 'Intelligent_Post-Editing']",[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""post-editing"" AI",XTM International Unveils Innovative AI-Driven Post-Editing for Localization Automation #USA #London #AI-driven #XTM_International #Intelligent_Post-Editing,We distribute news based on information from press releases and other sources. #F4F,general
2026-02-06 20:44:58+00:00,at://did:plc:eoisdh7vuhqksq47skqqaeds/app.bsky.feed.post/3me7rigm7xk2q,bafyreifbjdy7b26agadh7qbmwz5l22dzgyrtwi7fkvxh7hsjw63uqveoii,"Upper management only cares about margin profit and will ditch you if you're ""too expensive"" or you don't accept Machine Translation Post Editing (you're given a text translated by AI and have to make it ""ok""), amongst other things.",tamslator.eurosky.social,did:plc:eoisdh7vuhqksq47skqqaeds,1.0,2.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""post-editing"" AI","Upper management only cares about margin profit and will ditch you if you're ""too expensive"" or you don't accept Machine Translation Post Editing (you're given a text translated by AI and have to make it ""ok""), amongst other things.","(UTC+1)
Maker of stories, wizard of jokes, and feeder of many cats. 
Posts in EN/ES.
Croche-tea-ing, probably. Hating GenAI, for sure.
FREE PALESTINE

https://tamaramorales.carrd.co/
Second half of @loctinkerers.bsky.social

Avatar: @airiruriru.bsky.social",general
2026-02-07 03:50:37+00:00,at://did:plc:4huvwbzpurmby5x324n6oqwk/app.bsky.feed.post/3meajbkjzfr2b,bafyreigl7w2vknb2tcernznddwvrarkirrqjtkkpbvbywy3dqt6jtg2wuq,i know liberals are basically ai bros and applying purity culture to gposes despite op clearly doing post editing is sooooooooooooooooooooooooooooooo,livtaters.bsky.social,did:plc:4huvwbzpurmby5x324n6oqwk,0.0,0.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""post-editing"" AI",i know liberals are basically ai bros and applying purity culture to gposes despite op clearly doing post editing is sooooooooooooooooooooooooooooooo,,general
2026-02-07 20:07:27+00:00,at://did:plc:nwvzwefanstmamz7gtdbus56/app.bsky.feed.post/3mec7ubqack2l,bafyreifyws5zucqgdhucalk2awuc63bmwhylqcp5unxxszcdos55ovaxwe,"Hey can I hire you to do some AI Art Post-Editing for half of what you normally charge? I mean, you just need to make a few light edits to my machine output, pretty good deal, no?",eikeexner.com,did:plc:nwvzwefanstmamz7gtdbus56,1.0,1.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""post-editing"" AI","Hey can I hire you to do some AI Art Post-Editing for half of what you normally charge? I mean, you just need to make a few light edits to my machine output, pretty good deal, no?",,general
2026-02-12 01:51:53+00:00,at://did:plc:ufhdexjl3lvdq7sjtqfwq6dv/app.bsky.feed.post/3memuxu74ac2v,bafyreibtw7qf2n7zqkbllvuqew3lph4wqsgl5ntrfq3susabkmbopbh4gq,"No, forget about easy tells, in current times you cannot go by any single tell to call them AI, without putting real artists on the bag.
Today they use a mix of tracing, copying, and AI might be used with their own works, or lightly, with post editing, so they leave no traces.",corrodingmind.bsky.social,did:plc:ufhdexjl3lvdq7sjtqfwq6dv,1.0,1.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""post-editing"" AI","No, forget about easy tells, in current times you cannot go by any single tell to call them AI, without putting real artists on the bag. Today they use a mix of tracing, copying, and AI might be used with their own works, or lightly, with post editing, so they leave no traces.",,general
2026-02-19 10:04:00+00:00,at://did:plc:smx4mdvydvulspyzksgizf4j/app.bsky.feed.post/3mf7dqd6xim22,bafyreif7gozmlvv7nnb3bz6hcethimiiqgxvpvl72wdtnvli3ujwapx734,"vivo V70 Has Been Announced Globally

vivo today announced the global launch of the vivo V70. Featuring a 50 MP ZEISS Super Telephoto Camera, a dedicated AI Stage Mode, 4K 60 fps Video, and AI-powered post-editing tools. This is the little brother to the already announced vivo X300 Pro. I have this…",newsnexttech.bsky.social,did:plc:smx4mdvydvulspyzksgizf4j,0.0,0.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""post-editing"" AI","vivo V70 Has Been Announced Globally vivo today announced the global launch of the vivo V70. Featuring a 50 MP ZEISS Super Telephoto Camera, a dedicated AI Stage Mode, 4K 60 fps Video, and AI-powered post-editing tools. This is the little brother to the already announced vivo X300 Pro. I have this…",,general
2026-02-19 10:04:19+00:00,at://did:plc:zqajbwp7dw6i5may4s3qlstb/app.bsky.feed.post/3mf7dquqha42c,bafyreifgh2lsvy2apbxnexayqnlwscgq52dyhl45m63xuqyvlggmf7lt3e,"vivo V70 Has Been Announced Globally

vivo today announced the global launch of the vivo V70. Featuring a 50 MP ZEISS Super Telephoto Camera, a dedicated AI Stage Mode, 4K 60 fps Video, and AI-powered post-editing tools. This is the little brother to the already announced vivo X300 Pro. I have this…",monikawalker.bsky.social,did:plc:zqajbwp7dw6i5may4s3qlstb,0.0,0.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""post-editing"" AI","vivo V70 Has Been Announced Globally vivo today announced the global launch of the vivo V70. Featuring a 50 MP ZEISS Super Telephoto Camera, a dedicated AI Stage Mode, 4K 60 fps Video, and AI-powered post-editing tools. This is the little brother to the already announced vivo X300 Pro. I have this…",,general
2026-02-19 17:24:31+00:00,at://did:plc:2irfawhue6ac6f435bd4ladn/app.bsky.feed.post/3mfa4dxvdik2j,bafyreief2o66egkfrpjqbucjne3unhns7lmjrv7aeajygatbchdoe2gchy,"Fuck AI, show us how much you've learned and improved with your own hands!

picked two themes ! first are my first and latest boss card poses, the second are my first at latest tarot poses! all were really fun and helped me stretch condition, interpretation, in game limitations vs post editing ect!",wardeneater.bsky.social,did:plc:2irfawhue6ac6f435bd4ladn,3.0,66.0,17.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""post-editing"" AI","Fuck AI, show us how much you've learned and improved with your own hands! picked two themes ! first are my first and latest boss card poses, the second are my first at latest tarot poses! all were really fun and helped me stretch condition, interpretation, in game limitations vs post editing ect!","my clay in bio | they/them genderqueer white lesbian | mid WAR main | WCIF friendly | Anti AI💥
#wardeneater - gpose tag
#wardendraws - art tag
#wardenmods - mod tag
(icon by @fantasydaniel.bsky.social )",general
2026-02-19 17:44:24+00:00,at://did:plc:kvynq4jgeomo2xauunll7ypb/app.bsky.feed.post/3mfa5hjkxxk25,bafyreig6zp5id5nkayihf2kog3bhfstueittpq7n6jlqyoks4akqv2zvyq,"Fuck AI, show us how much you've learned and improved with your own hands!

Some of my favorite poses from last year that were all done in-game with no post-editing or AI bullshit!",strawhatsolace.bsky.social,did:plc:kvynq4jgeomo2xauunll7ypb,0.0,7.0,1.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""post-editing"" AI","Fuck AI, show us how much you've learned and improved with your own hands! Some of my favorite poses from last year that were all done in-game with no post-editing or AI bullshit!",,general
2026-02-19 18:32:53+00:00,at://did:plc:n5i7vxpvo6m3kq572axqgbvs/app.bsky.feed.post/3mfaa67rl322o,bafyreihbvwfbx6zqjym54vhq5hxvtp5ka3wby6w7nxwkzsjadvualcyfku,"Oh hell yeah AI Hate Train lets go
Fuck AI, show us how much you've learned and improved with your own hands!

Vanilla one on the right from 2022 and the one im kinda most proud of from last year~
You dont need fancy ass programs or post editing. This is all vanilla gpose and reshade. Thats it.",shichiizanagi.bsky.social,did:plc:n5i7vxpvo6m3kq572axqgbvs,0.0,3.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""post-editing"" AI","Oh hell yeah AI Hate Train lets go Fuck AI, show us how much you've learned and improved with your own hands! Vanilla one on the right from 2022 and the one im kinda most proud of from last year~ You dont need fancy ass programs or post editing. This is all vanilla gpose and reshade. Thats it.",,general
2026-02-19 20:12:33+00:00,at://did:plc:kqlvkf37io3gr6tagstppz4l/app.bsky.feed.post/3mfafqglnos27,bafyreiafa4mq2flbhxews4uab5dfiiusi5gcokarhqulne3emtvetelcxi,"Fuck AI, show us how much you've learned and improved with your own hands!

I've certainly gotten more into post-editing. Adding more details and extra lighting to highlight parts, liquefying edges out, make the eyes visually pop, and just trying to make it more cinematic-ish.
I'm still learning 😅",robotnikholmes.bsky.social,did:plc:kqlvkf37io3gr6tagstppz4l,2.0,51.0,11.0,1.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""post-editing"" AI","Fuck AI, show us how much you've learned and improved with your own hands! I've certainly gotten more into post-editing. Adding more details and extra lighting to highlight parts, liquefying edges out, make the eyes visually pop, and just trying to make it more cinematic-ish. I'm still learning 😅","Video game nut, narrator 💜🤍🖤 Taken 💖
On Youtube I make retrospectives: https://www.youtube.com/@RobotnikHolmes

Pfp by: @togekisser.bsky.social",general
2026-02-20 06:14:20+00:00,at://did:plc:xm5gbpydtr4jyxnzcy77bfz6/app.bsky.feed.post/3mfbhejeims2w,bafyreihsk5dasappqv4mi6daclrods3nk3ta3c72uj6c32ciism6torbhm,"Fuck AI, show us how much you've learned and improved with your own hands!

I grew up taking pictures irl, so once I started gposing. I had camera angles and lighting already DOWN! 😊

Over my time gposing I needed to learn(still learning too) the posing, and post editing

Always happy to see me now",lilscaryandcute.bsky.social,did:plc:xm5gbpydtr4jyxnzcy77bfz6,2.0,12.0,3.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""post-editing"" AI","Fuck AI, show us how much you've learned and improved with your own hands! I grew up taking pictures irl, so once I started gposing. I had camera angles and lighting already DOWN! 😊 Over my time gposing I needed to learn(still learning too) the posing, and post editing Always happy to see me now",,general
2026-02-21 16:59:31+00:00,at://did:plc:y737ytbsf3oculgh5igrttnk/app.bsky.feed.post/3mff3v4ig6c2q,bafyreiev6cpyd46vxr3dinjmurium7r3ibegnyrfqawknneuatbyjlq4ta,"Fuck AI, show us how much you've learned and improved with your own hands!

2020 -> 2022 -> 2025
I started off with only gshade and slowly built up my skills with posing tools over time. Started properly learning how to do lighting and some post-editing stuff over the past 2ish years.",plaguekissed.bsky.social,did:plc:y737ytbsf3oculgh5igrttnk,0.0,15.0,4.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""post-editing"" AI","Fuck AI, show us how much you've learned and improved with your own hands! 2020 -> 2022 -> 2025 I started off with only gshade and slowly built up my skills with posing tools over time. Started properly learning how to do lighting and some post-editing stuff over the past 2ish years.",,general
2026-02-28 00:44:57+00:00,at://did:plc:i2u4digupt2g4ajlzlpipdsm/app.bsky.feed.post/3mfuyouydq22n,bafyreifxj7la6jhwjcjxgph3o24xxu4u2zgmpcikibmxeqw5llygdjz5ui,"ppl who do this LOVE to be like ""don't worry, we had it 100% checked by human translators"" but fact of the matter is machine/ai translation post-editing is some of the most soul-sucking stuff you can do as a translator and no one who knows what they're doing would rather work that way, esp from JP.",cherr.im,did:plc:i2u4digupt2g4ajlzlpipdsm,1.0,9.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""post-editing"" AI","ppl who do this LOVE to be like ""don't worry, we had it 100% checked by human translators"" but fact of the matter is machine/ai translation post-editing is some of the most soul-sucking stuff you can do as a translator and no one who knows what they're doing would rather work that way, esp from JP.",,general
2026-02-28 21:57:00+00:00,at://did:plc:g7ixaf7mw5wq35bodyu7vw62/app.bsky.feed.post/3mfx7ri5qbk2f,bafyreig7fznpvjni6psi7gqivcvdb3g2sbcuc7cskn2dukj3b6x4riizmq,"IDK but Machine Translation Post-Editing (MTPE) has been a thing for years and it blows ass. Doing it right is pretty much the same amount of labor as just having a human translate from start to finish

AI translation is basically MTPE without the PE, which we already know makes it bad",waringwil.bsky.social,did:plc:g7ixaf7mw5wq35bodyu7vw62,1.0,7.0,0.0,0.0,[],[],[],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""post-editing"" AI","IDK but Machine Translation Post-Editing (MTPE) has been a thing for years and it blows ass. Doing it right is pretty much the same amount of labor as just having a human translate from start to finish AI translation is basically MTPE without the PE, which we already know makes it bad",,general
2026-03-07 04:06:58+00:00,at://did:plc:meufqjegxw633lhgftsgnafz/app.bsky.feed.post/3mggxakzwjc26,bafyreih2qifoi7axz3rs3gutmtfrsm3stbbthoggn4y2bvvznf3wwdva6a,"MTPE(Machine Translation Post-Editing)라는 용어가 정착됐나보다. APEC 2025에서도 인공지능 통역이 쓰인 줄은 몰랐네. 스콘AI라는 스타트업이 제공했다는데, 기존 인공지능 모델에 어떤 자체 기술을 접목했는지 궁금.
www.youtube.com/watch?v=ABii...",socoop.bsky.social,did:plc:meufqjegxw633lhgftsgnafz,1.0,0.0,1.0,0.0,[],[],['https://www.youtube.com/watch?v=ABiiA0qN9Hg'],True,at://did:plc:ico7mhqftrjhdgqm73ejsptd/app.bsky.feed.post/3moxes2apjc2q,"""post-editing"" AI","MTPE(Machine Translation Post-Editing)라는 용어가 정착됐나보다. APEC 2025에서도 인공지능 통역이 쓰인 줄은 몰랐네. 스콘AI라는 스타트업이 제공했다는데, 기존 인공지능 모델에 어떤 자체 기술을 접목했는지 궁금. www.youtube.com/watch?v=ABii...",,general
